state,dun,area_name,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Pahang,N.01 Tanah Rata,Tanah Rata,13168,8675,0,477
Pahang,N.02 Jelai,Jelai,7835,5615,0,220
Pahang,N.03 Bukit Betung,Bukit Betung,8142,6065,0,230
Pahang,N.04 Ceka,Ceka,9882,7081,0,240
Pahang,N.05 Benta,Benta,7588,5123,0,280
Pahang,N.06 Batu Talam,Batu Talam,11241,8215,4,375
Pahang,N.07 Teras,Teras,17390,12557,0,520
Pahang,N.08 Dong,Dong,11970,8752,1,426
Pahang,N.09 Tahan,Tahan,12903,10520,2,283
Pahang,N.10 Tembeling,Tembeling,10795,8303,16,398
Pahang,N.11 Pulau Tawar,Pulau Tawar,13193,9567,16,332
Pahang,N.12 Sungai Lembing,Sungai Lembing,16906,12866,80,475
Pahang,N.13 Beserah,Beserah,19652,14419,365,531
Pahang,N.14 Teruntum,Teruntum,27249,18859,106,585
Pahang,N.15 Paya Besar,Paya Besar,25432,19517,1010,820
Pahang,N.16 Kuala Pahang,Kuala Pahang,9680,7116,0,379
Pahang,N.17 Peramu,Peramu,11711,7983,0,358
Pahang,N.18 Luit,Luit,14474,11072,11,441
Pahang,N.19 Bukit Tajau,Bukit Tajau,11589,9305,9,304
Pahang,N.20 Jengka,Jengka,10717,9279,3,163
Pahang,N.21 Cenur,Cenur,9039,6919,10,228
Pahang,N.22 Jenderak,Jenderak,9880,7625,14,373
Pahang,N.23 Sanggang,Sanggang,18096,13234,238,852
Pahang,N.24 Lancang,Lancang,10295,7492,7,391
Pahang,N.25 Bilut,Bilut,17834,13194,163,415
Pahang,N.26 Karak,Karak,16066,11727,200,333
Pahang,N.27 Pelangai,Pelangai,12972,9600,83,371
Pahang,N.28 Semantan,Semantan,13782,10145,21,330
Pahang,N.29 Teriang,Teriang,13785,10878,62,346
Pahang,N.30 Bera,Bera,19923,15672,56,591
Pahang,N.31 Cini,Chini,11717,8668,6,412
Pahang,N.32 Bukit Ibam,Bukit Ibam,17040,13633,4,434
Pahang,N.33 Tioman,Tioman,11051,7488,6,428
