state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Perlis,N.01 Titi Tinggi,Titi Tinggi,1,Ko Chu Liang,4410,PKR,1476
Perlis,N.01 Titi Tinggi,Titi Tinggi,2,Loh Yoon Foo,13228,BN,3668
Perlis,N.02 Beseri,Beseri,1,Zahidi Bin Zainul Abidin,3630,BN,3492
Perlis,N.02 Beseri,Beseri,2,Anuar Tahir,4152,PAS,1621
Perlis,N.03 Chuping,Chuping,1,Mansor Bin Jusoh,16869,BN,4632
Perlis,N.03 Chuping,Chuping,2,Mohd Ali Puteh,16870,PAS,2042
Perlis,N.04 Mata Ayer,Mata Ayer,1,Suwardi Bin Yaacob,15567,PAS,1438
Perlis,N.04 Mata Ayer,Mata Ayer,2,Khairi Bin Hasan,16872,BN,3041
Perlis,N.05 Santan,Santan,1,Zolkharnain Abidin,3282,PAS,2706
Perlis,N.05 Santan,Santan,2,Sabry Bin Ahmad,16874,BN,3284
Perlis,N.06 Bintong,Bintong,1,Rusli Bin Mat Husin,16875,BN,4076
Perlis,N.06 Bintong,Bintong,2,Haji Abdul Zakaria,16876,PAS,2568
Perlis,N.07 Sena,Sena,1,Azihani Binti Dato' Ali,15573,BN,4001
Perlis,N.07 Sena,Sena,2,Ustaz Adnan Fadzil,16878,PAS,2417
Perlis,N.08 Indera Kayangan,Indera Kayangan,1,Oui Ng Ah Lan @ Ah Lan,16879,BN,5243
Perlis,N.08 Indera Kayangan,Indera Kayangan,2,Cikgu Khoo Yang Chong,16880,PKR,1679
Perlis,N.09 Kuala Perlis,Kuala Perlis,1,Mohd Yusoff Madarsa,16881,PKR,1671
Perlis,N.09 Kuala Perlis,Kuala Perlis,2,Bakar Bin Saad,15577,BN,4495
Perlis,N.10 Kayang,Kayang,1,Cikgu Ku Mahmood Ku Ismail,16883,PAS,2378
Perlis,N.10 Kayang,Kayang,2,Haji Azam Rashid,16884,BN,3705
Perlis,N.11 Pauh,Pauh,1,Dato' Hj. Abu Bakar Bin Hj Ismail,16885,BN,3795
Perlis,N.11 Pauh,Pauh,2,Haji Abu Bakar Ali,16886,PAS,2210
Perlis,N.12 Tambun Tulang,Tambun Tulang,1,Dato' Dr. Haron Din,16887,PAS,2680
Perlis,N.12 Tambun Tulang,Tambun Tulang,2,Shahidan Bin Kassim,1665,BN,4422
Perlis,N.13 Guar Sanji,Guar Sanji,1,Ustaz Ahmad Ali,16889,PAS,3233
Perlis,N.13 Guar Sanji,Guar Sanji,2,Cikgu Jafperi Bin Othman,16890,BN,3378
Perlis,N.14 Simpang Empat,Simpang Empat,1,Dr. Che Rosli Che Mat,15588,PAS,2519
Perlis,N.14 Simpang Empat,Simpang Empat,2,Zahari Bin Bakar,11890,BN,2795
Perlis,N.15 Sanglang,Sanglang,1,Ustaz Hashim Jasin,16893,PAS,3221
Perlis,N.15 Sanglang,Sanglang,2,Datuk Hajjah Mastika,16894,BN,3176
