state,dun,area_name,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,11783,9254,0,361
Perak,N.02 Temengor,Temengor,14446,10910,0,371
Perak,N.03 Kenering,Kenering,12609,9675,29,176
Perak,N.04 Kota Tampan,Kota Tampan,10614,7761,29,141
Perak,N.05 Selama,Selama,13279,10346,20,201
Perak,N.06 Kubu Gajah,Kubu Gajah,10985,8349,13,174
Perak,N.07 Batu Kurau,Batu Kurau,15433,11902,0,295
Perak,N.08 Titi Serong,Titi Serong,24210,19202,51,276
Perak,N.09 Kuala Kurau,Kuala Kurau,21009,16360,1,378
Perak,N.10 Alor Pongsu,Alor Pongsu,15144,11481,15,391
Perak,N.11 Gunong Semanggol,Gunong Semanggol,15763,12440,307,285
Perak,N.12 Selinsing,Selinsing,16204,12314,262,301
Perak,N.13 Kuala Sepetang,Kuala Sepetang,19699,14496,30,460
Perak,N.14 Changkat Jering,Changkat Jering,24864,18114,60,334
Perak,N.15 Trong,Trong,10908,7690,9,173
Perak,N.16 Kamunting,Kamunting,21675,16179,426,358
Perak,N.17 Pokok Assam,Pokok Assam,20711,14538,27,228
Perak,N.18 Aulong,Aulong,23503,16406,123,371
Perak,N.19 Chenderoh,Chenderoh,11848,8905,40,188
Perak,N.20 Lubok Merbau,Lubok Merbau,12549,9444,38,150
Perak,N.21 Lintang,Lintang,21767,15143,0,387
Perak,N.22 Jalong,Jalong,25657,18008,0,383
Perak,N.23 Manjoi,Manjoi,39640,29814,81,473
Perak,N.24 Hulu Kinta,Hulu Kinta,29326,22122,251,629
Perak,N.25 Canning,Canning,31990,22854,371,303
Perak,N.26 Tebing Tinggi,Tebing Tinggi,18074,12112,58,175
Perak,N.27 Pasir Pinji,Pasir Pinji,26583,19047,84,250
Perak,N.28 Bercham,Bercham,26587,19966,31,249
Perak,N.29 Kepayang,Kepayang,21256,15072,154,304
Perak,N.30 Buntong,Buntong,21930,15566,1,258
Perak,N.31 Jelapang,Jelapang,26157,19409,1,402
Perak,N.32 Menglembu,Menglembu,27053,20330,0,243
Perak,N.33 Tronoh,Tronoh,24103,16446,73,340
Perak,N.34 Bukit Chandan,Bukit Chandan,14211,10518,334,178
Perak,N.35 Manong,Manong,14114,10256,63,160
Perak,N.36 Pengkalan Baharu,Pengkalan Baharu,15262,11108,38,334
Perak,N.37 Pasir Remis,Pasir Remis,28011,19712,58,354
Perak,N.38 Belanja,Belanja,14470,11154,66,206
Perak,N.39 Bota,Bota,14389,11338,37,257
Perak,N.40 Malim Nawar,Malim Nawar,23276,14647,43,364
Perak,N.41 Keranji,Keranji,19857,12738,43,212
Perak,N.42 Tualang Sekah,Tualang Sekah,16651,11578,54,361
Perak,N.43 Sungai Rapat,Sungai Rapat,28830,21040,0,406
Perak,N.44 Simpang Pulai,Simpang Pulai,26159,18887,0,289
Perak,N.45 Teja,Teja,19355,13258,0,367
Perak,N.46 Chenderiang,Chenderiang,18004,12055,1,544
Perak,N.47 Ayer Kuning,Ayer Kuning,20232,14481,0,477
Perak,N.48 Sungai Manik,Sungai Manik,20990,15492,0,356
Perak,N.49 Kampong Gajah,Kampong Gajah,21722,16624,3,401
Perak,N.50 Sitiawan,Sitiawan,23632,16645,49,363
Perak,N.51 Pasir Panjang,Pasir Panjang,26557,20188,265,409
Perak,N.52 Pangkor,Pangkor,22574,19097,1730,1340
Perak,N.53 Rungkup,Rungkup,13912,9858,30,314
Perak,N.54 Hutan Melintang,Hutan Melintang,20758,14556,33,636
Perak,N.55 Pasir Bedamar,Pasir Bedamar,28745,19777,43,338
Perak,N.56 Changkat Jong,Changkat Jong,23609,16962,41,410
Perak,N.57 Sungkai,Sungkai,17290,11719,42,485
Perak,N.58 Slim,Slim,17639,13321,46,335
Perak,N.59 Behrang,Behrang,18552,13067,40,512
