state,dun,area_name,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Terengganu,N.01 Kuala Beust,Kuala Beust,7725,6073,0,205
Terengganu,N.02 Kampung Raja,Kampung Raja,8374,6689,0,189
Terengganu,N.03 Jertih,Jertih,8953,6922,0,237
Terengganu,N.04 Hulu Besut,Hulu Besut,7697,6399,0,286
Terengganu,N.05 Jabi,Jabi,8091,6641,0,209
Terengganu,N.06 Permaisuri,Permaisuri,7972,6526,0,270
Terengganu,N.07 Langkap,Langkap,6551,5252,0,199
Terengganu,N.08 Batu Rakit,Batu Rakit,7179,5798,0,191
Terengganu,N.09 Tepuh,Tepuh,9606,7509,0,322
Terengganu,N.10 Teluk Pasu,Teluk Pasu,7927,6652,0,254
Terengganu,N.11 Sebarang Takir,Sebarang Takir,6906,5263,0,163
Terengganu,N.12 Bukit Tunggal,Bukit Tunggal,7243,5631,0,240
Terengganu,N.13 Bandar,Bandar,13593,9585,0,262
Terengganu,N.14 Ladang,Ladang,10862,7442,0,232
Terengganu,N.15 Batu Buruk,Batu Buruk,11550,9134,0,386
Terengganu,N.16 Wakaf Mempelam,Wakaf Mempelam,12616,9687,0,388
Terengganu,N.17 Serada,Serada,8897,7253,0,293
Terengganu,N.18 Bukit Payong,Bukit Payong,8132,6699,0,269
Terengganu,N.19 Ru Rendang,Ru Rendang,7943,6567,0,158
Terengganu,N.20 Binjai,Binjai,8234,6929,0,238
Terengganu,N.21 Telemung,Telemung,6792,5895,0,293
Terengganu,N.22 Manir,Manir,7116,5934,0,206
Terengganu,N.23 Kuala Berang,Kuala Berang,7814,6596,0,300
Terengganu,N.24 Tanggul,Tanggul,7219,5911,0,271
Terengganu,N.25 Mercang,Mercang,8260,6739,0,339
Terengganu,N.26 Jerangau,Jerangau,6707,5288,0,239
Terengganu,N.27 Sura,Sura,10827,7804,0,249
Terengganu,N.28 Paka,Paka,9628,7625,0,281
Terengganu,N.29 Kemasik,Kemasik,5641,4435,0,131
Terengganu,N.30 Kijal,Kijal,6237,4644,0,223
Terengganu,N.31 Cukai,Cukai,11986,8650,0,364
Terengganu,N.32 Bukit Bandi,Bukit Bandi,9067,6886,0,307
