state,dun,area_name,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Johor,N.01 Sepinang,Sepinang,21791,16197,0,1167
Johor,N.02 Jementah,Jementah,22216,0,0,0
Johor,N.03 Tangkak,Tangkak,22979,16508,0,668
Johor,N.04 Serom,Serom,24195,17203,0,1135
Johor,N.05 Bukit Serampang,Bukit Serampang,14118,0,0,0
Johor,N.06 Jorak,Jorak,18910,13226,0,528
Johor,N.07 Tenang,Tenang,17487,12909,0,823
Johor,N.08 Bekok,Bekok,20777,14775,0,477
Johor,N.09 Endau,Endau,14469,9487,0,460
Johor,N.10 Tenggaroh,Tenggaroh,13812,9585,0,602
Johor,N.11 Paloh,Paloh,32482,23159,0,1005
Johor,N.12 Gunung Lambak,Gunung Lambak,29617,22088,0,1337
Johor,N.13 Sri Medan,Sri Medan,23579,16891,0,540
Johor,N.14 Semerah,Semerah,28601,20615,0,469
Johor,N.15 Bukit Naning,Bukit Naning,23051,16624,0,1044
Johor,N.16 Maharani,Maharani,20034,14129,0,363
Johor,N.17 Parit Bakar,Parit Bakar,19011,12292,0,541
Johor,N.18 Parit Jawa,Parit Jawa,16363,11645,0,728
Johor,N.19 Parit Yaani,Parit Yaani,19084,0,0,0
Johor,N.20 Parit Raja,Parit Raja,19625,0,0,0
Johor,N.21 Penggaram,Penggaram,32884,23708,0,2453
Johor,N.22 Rengit,Rengit,22534,15780,0,2619
Johor,N.23 Simpang Renggam,Simpang Renggam,26129,18217,0,946
Johor,N.24 Benut,Benut,20598,14784,0,934
Johor,N.25 Kulai,Kulai,31165,23368,0,970
Johor,N.26 Bandar Tenggara,Bandar Tenggara,26403,20563,0,1358
Johor,N.27 Sedili,Sedili,23589,16937,0,989
Johor,N.28 Pengerang,Pengerang,26651,21646,0,952
Johor,N.29 Tiram,Tiram,29326,19352,0,2080
Johor,N.30 Pasir Gudang,Pasir Gudang,35877,25703,0,1008
Johor,N.31 Tanjong Puteri,Tanjong Puteri,35280,23860,0,990
Johor,N.32 Gertak Merah,Gertak Merah,24642,14672,0,573
Johor,N.33 Tambatan,Tambatan,21666,14778,0,466
Johor,N.34 Gelang Patah,Gelang Patah,27667,20226,0,923
Johor,N.35 Pulai Sebatang,Pulai Sebatang,28595,21106,0,837
Johor,N.36 Kukup,Kukup,23612,17907,0,642
