state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Terengganu,N.01 Kuala Besut,Kuala Besut,1,Yusof Bin Mat Sah,7005,PAS,1658
Terengganu,N.01 Kuala Besut,Kuala Besut,2,Che Idris Bin Hassan,7006,PN,31
Terengganu,N.01 Kuala Besut,Kuala Besut,3,Zakaria Bin Muda,7007,PERIKATAN,1988
Terengganu,N.01 Kuala Besut,Kuala Besut,4,Wan Ali Bin Jusoh,5931,SF,645
Terengganu,N.02 Kampong Raja,Kampong Raja,1,Mohd. Senari Bin Yunus,5933,PAS,1498
Terengganu,N.02 Kampong Raja,Kampong Raja,2,Abd. Hamid Bin Embong,7010,PN,40
Terengganu,N.02 Kampong Raja,Kampong Raja,3,Wan Ishak Bin Ali,5932,PERIKATAN,1662
Terengganu,N.02 Kampong Raja,Kampong Raja,4,Muda Bin Abu Bakar,7012,SF,162
Terengganu,N.03 Ulu Besut,Ulu Besut,1,Lukman Bin Haji Abdul Kadir,7013,PAS,2205
Terengganu,N.03 Ulu Besut,Ulu Besut,2,Haji Wan Abdul Latif Bin Wan Abd. Kadir,7014,PERIKATAN,1891
Terengganu,N.03 Ulu Besut,Ulu Besut,3,Ibrahim Bin Ismail,5938,SF,343
Terengganu,N.04 Besut Tengah,Besut Tengah,1,Husin Bin Othman,7016,PAS,2337
Terengganu,N.04 Besut Tengah,Besut Tengah,2,Abdullah Bin Jusoh,7017,PERIKATAN,1995
Terengganu,N.05 Setiu,Setiu,1,Wan Hussein Azmi Bin Abdul Kadir,7018,PAS,2328
Terengganu,N.05 Setiu,Setiu,2,Che Ab. Ghani Bin Ismail,7019,PN,53
Terengganu,N.05 Setiu,Setiu,3,Ab. Ghani Bin Hj. Md. Amin,7020,PERIKATAN,2774
Terengganu,N.06 Batu Rakit,Batu Rakit,1,Mansor Bin Mohamad,5950,PERIKATAN,3333
Terengganu,N.06 Batu Rakit,Batu Rakit,2,Mohd. Bin H. A. Rahman,5490,BEBAS,605
Terengganu,N.06 Batu Rakit,Batu Rakit,3,Che' A. Rahman Bin Muda,7023,PN,178
Terengganu,N.06 Batu Rakit,Batu Rakit,4,Wan Derahim Bin Wan Mohd.,7024,PAS,1073
Terengganu,N.07 Kuala Nerus,Kuala Nerus,1,Nik Ismail,7025,PAS,1512
Terengganu,N.07 Kuala Nerus,Kuala Nerus,2,Che' Ismail Bin Abdul Rahman,7026,PN,185
Terengganu,N.07 Kuala Nerus,Kuala Nerus,2,Dato' Ibrahim Fikri,7027,PERIKATAN,2835
Terengganu,N.08 Jeram,Jeram,1,Che' Hashim Bin Yusof,7028,PN,279
Terengganu,N.08 Jeram,Jeram,2,Abdul Rashid Bin Muhammad,7029,PERIKATAN,2715
Terengganu,N.08 Jeram,Jeram,2,Mohd. Nor Bin Ali,7030,PAS,1287
Terengganu,N.09 Langkap,Langkap,1,Abdul Rashid Bin Hussin,5959,PN,393
Terengganu,N.09 Langkap,Langkap,2,Abdul Rahman Bin Long,5957,PERIKATAN,2200
Terengganu,N.09 Langkap,Langkap,2,Ismail Bin Abbas,5958,PAS,1629
Terengganu,N.10 Bandar,Bandar,1,Tan Eng Ann,5972,PERIKATAN,2703
Terengganu,N.10 Bandar,Bandar,2,Abd. Rahman Bin Mohamed Salleh,5392,PAS,1290
Terengganu,N.11 Ladang,Ladang,1,Wan Daud Bin Haji Wan Ahmad,5976,PERIKATAN,2096
Terengganu,N.11 Ladang,Ladang,2,Garieb Bin Abdul Raouf,413,PN,1813
Terengganu,N.11 Ladang,Ladang,3,Harun Bin Jusoh,1107,PAS,367
Terengganu,N.12 Bukit Besar,Bukit Besar,1,Abdullah Bin Yusoff,6015,PAS,965
Terengganu,N.12 Bukit Besar,Bukit Besar,2,Ibrahim Bin Ismail,5938,PN,1061
Terengganu,N.12 Bukit Besar,Bukit Besar,3,Tuan Pengeran Bin Chik,7041,PERIKATAN,2079
