state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Selangor,N.01 Sungai Air Tawar,Sungai Air Tawar,1,Cikgu Zaidi Selamat,23176,PN,7024
Selangor,N.01 Sungai Air Tawar,Sungai Air Tawar,2,Datuk Haji Rizam Ismail,21249,BN,7870
Selangor,N.02 Sabak,Sabak,1,Cikgu Samad Bin Hashim,20606,PH,9216
Selangor,N.02 Sabak,Sabak,2,Ustaz Sallehen Mukhyi,3067,PN,13431
Selangor,N.03 Sungai Panjang,Sungai Panjang,1,Mohd Imran Bin Tamrin,21437,BN,13401
Selangor,N.03 Sungai Panjang,Sungai Panjang,2,Ustaz Razali Saari,21439,PN,16977
Selangor,N.04 Sekinchan,Sekinchan,1,Goh Gaik Meng,23182,PN,6214
Selangor,N.04 Sekinchan,Sekinchan,2,Ng Suee Lim,15601,PH,10232
Selangor,N.05 Hulu Bernam,Hulu Bernam,1,Haji Amran Sakir,21443,PH,10049
Selangor,N.05 Hulu Bernam,Hulu Bernam,2,Muiz Mahyuddin,23185,PN,10718
Selangor,N.06 Kuala Kubu Baharu,Kuala Kubu Baharu,1,Henry Teoh,23186,PN,10743
Selangor,N.06 Kuala Kubu Baharu,Kuala Kubu Baharu,2,Chng Boon Lai,23187,PRM,527
Selangor,N.06 Kuala Kubu Baharu,Kuala Kubu Baharu,3,Lee Kee Hiong,14038,PH,14862
Selangor,N.06 Kuala Kubu Baharu,Kuala Kubu Baharu,4,Dr Siva,23189,MUDA,1186
Selangor,N.07 Batang Kali,Batang Kali,1,Muhaimin Harith,23190,PN,32285
Selangor,N.07 Batang Kali,Batang Kali,2,Mohd Isa Bin Abu Kasim,18241,BN,29307
Selangor,N.08 Sungai Burong,Sungai Burong,1,Dr Zamri Mantop,21453,PN,15447
Selangor,N.08 Sungai Burong,Sungai Burong,2,Ustaz Khir,23193,BN,8605
Selangor,N.09 Permatang,Permatang,1,Pakya,20637,PH,11122
Selangor,N.09 Permatang,Permatang,2,Nurul Noh Omar,23195,PN,12850
Selangor,N.10 Bukit Melawati,Bukit Melawati,1,Thiban A/L Subbramaniam,23196,PH,13795
Selangor,N.10 Bukit Melawati,Bukit Melawati,2,Hj. Azley Yahya,23197,PN,14672
Selangor,N.11 Ijok,Ijok,1,Jefri Bin Mejan,21464,PN,12183
Selangor,N.11 Ijok,Ijok,2,Cikgu Amidi,23199,PH,11271
Selangor,N.11 Ijok,Ijok,3,Ck Tan,23200,BEBAS,194
Selangor,N.12 Jeram,Jeram,1,Jahaya Ibrahim,3425,BN,11333
Selangor,N.12 Jeram,Jeram,2,Harrison Bin Hassan,23202,PN,16731
Selangor,N.13 Kuang,Kuang,1,Hasnal Rezua Merican,23203,BN,13619
Selangor,N.13 Kuang,Kuang,2,Yb. Salleh Amiruddin,4782,BEBAS,1287
Selangor,N.13 Kuang,Kuang,3,Mohd Rafiq Abdullah,23205,PN,18494
Selangor,N.14 Rawang,Rawang,1,R. Rejean Kumar,23206,PN,13510
Selangor,N.14 Rawang,Rawang,2,Chua Wei Kiat,21474,PH,39168
Selangor,N.15 Taman Templer,Taman Templer,1,Aida Rahman,23208,MUDA,765
Selangor,N.15 Taman Templer,Taman Templer,2,Anfaal Saari,23209,PH,22247
Selangor,N.15 Taman Templer,Taman Templer,3,Zaidy Abdul Talib,19885,PN,21780
Selangor,N.16 Sungai Tua,Sungai Tua,1,Suman Gopal,19889,BEBAS,430
Selangor,N.16 Sungai Tua,Sungai Tua,2,Hanif Jamaluddin,23212,PN,14493
Selangor,N.16 Sungai Tua,Sungai Tua,3,Amirudin Shari,4785,PH,19678
Selangor,N.17 Gombak Setia,Gombak Setia,1,Mohamed Salim Bin Mohamed Ali,16249,BEBAS,1076
Selangor,N.17 Gombak Setia,Gombak Setia,2,Hilman Idham,21486,PN,30299
Selangor,N.17 Gombak Setia,Gombak Setia,3,Megat Zulkarnain Omardin,4788,BN,30241
Selangor,N.18 Hulu Kelang,Hulu Kelang,1,Azmin Ali,3428,PN,25597
Selangor,N.18 Hulu Kelang,Hulu Kelang,2,Juwairiya Zulkifli,21460,PH,23980
Selangor,N.19 Bukit Antarabangsa,Bukit Antarabangsa,1,Melanie Ting,23219,MUDA,1462
Selangor,N.19 Bukit Antarabangsa,Bukit Antarabangsa,2,Sasha Lyna,4795,PN,14492
Selangor,N.19 Bukit Antarabangsa,Bukit Antarabangsa,3,Kamri Kamaruddin,23221,PH,30772
Selangor,N.20 Lembah Jaya,Lembah Jaya,1,Syed Ahmad @ Altimet,23222,PH,26298
Selangor,N.20 Lembah Jaya,Lembah Jaya,2,Cikgu Sharifah,23223,PN,19620
Selangor,N.21 Pandan Indah,Pandan Indah,1,Lisa Redzuan,20707,MUDA,1166
Selangor,N.21 Pandan Indah,Pandan Indah,2,Fazil Mohamad Dali (Cikton),3792,PN,17287
Selangor,N.21 Pandan Indah,Pandan Indah,3,Sivaneswaran A/L Ramasundram,23226,BEBAS,171
Selangor,N.21 Pandan Indah,Pandan Indah,4,Izham Hashim,21500,PH,27878
Selangor,N.22 Teratai,Teratai,1,Chew Han Keai,23228,PN,10586
Selangor,N.22 Teratai,Teratai,2,Yew Jia Haur,23229,PH,42519
Selangor,N.23 Dusun Tua,Dusun Tua,1,Johan Abd Aziz,4802,BN,26755
Selangor,N.23 Dusun Tua,Dusun Tua,2,Al Hafiz Ikhwan,4582,MUDA,3110
Selangor,N.23 Dusun Tua,Dusun Tua,3,Azhar Hambali,23232,PN,23741
Selangor,N.24 Semenyih,Semenyih,1,Wan Zulaika Anua,23233,BN,35806
Selangor,N.24 Semenyih,Semenyih,2,Nushi Mahfodz,21520,PN,37068
Selangor,N.25 Kajang,Kajang,1,David Cheong,4923,PH,54794
Selangor,N.25 Kajang,Kajang,2,Allan Liew Sin Kim,23236,PN,20400
Selangor,N.25 Kajang,Kajang,3,Arul,19511,PSM,2681
Selangor,N.26 Sungai Ramal,Sungai Ramal,1,Shafie Ngah,4179,PN,40259
Selangor,N.26 Sungai Ramal,Sungai Ramal,2,Haji Mazwan Johar,21518,PH,32492
Selangor,N.27 Balakong,Balakong,1,Wayne Ong Chun Wei,23240,PH,54995
Selangor,N.27 Balakong,Balakong,2,Steven Lai,23241,PN,17163
Selangor,N.28 Seri Kembangan,Seri Kembangan,1,Ken Liau,23242,PN,3524
Selangor,N.28 Seri Kembangan,Seri Kembangan,2,Serdang Wong Jung Lik,23243,BEBAS,1229
Selangor,N.28 Seri Kembangan,Seri Kembangan,3,Wong Siew Ki,23244,PH,39684
Selangor,N.29 Seri Serdang,Seri Serdang,1,Amir Hadi,23245,MUDA,1834
Selangor,N.29 Seri Serdang,Seri Serdang,2,Mohd Shukor,376,PN,26659
Selangor,N.29 Seri Serdang,Seri Serdang,3,Abbas Azmi,23247,PH,37411
Selangor,N.30 Kinrara,Kinrara,1,Ng Sze Han,19925,PH,71290
Selangor,N.30 Kinrara,Kinrara,2,Wong Yong Kang,23249,PN,16755
Selangor,N.31 Subang Jaya,Subang Jaya,1,Michelle Ng Mei Sze,21532,PH,60364
Selangor,N.31 Subang Jaya,Subang Jaya,2,S.Gana,23251,PN,9173
Selangor,N.31 Subang Jaya,Subang Jaya,3,Zayd Shaukat,23252,MUDA,4749
Selangor,N.32 Seri Setia,Seri Setia,1,Harindran A/L Krishnan,23253,BEBAS,693
Selangor,N.32 Seri Setia,Seri Setia,2,Dobby Chew,23254,MUDA,1357
Selangor,N.32 Seri Setia,Seri Setia,3,Dr.Fahmi Ngah,23255,PH,32367
Selangor,N.32 Seri Setia,Seri Setia,4,Mohd Zubir Embong,3681,PN,21036
Selangor,N.33 Taman Medan,Taman Medan,1,Ahmad Akhir Pawan Chik,23257,PH,22286
Selangor,N.33 Taman Medan,Taman Medan,2,Dr. Afif Bahardin,4832,PN,22316
Selangor,N.34 Bukit Gasing,Bukit Gasing,1,Vkk Raja,23259,MUDA,1390
Selangor,N.34 Bukit Gasing,Bukit Gasing,2,Nallan Dhanabalan,23260,PN,3255
Selangor,N.34 Bukit Gasing,Bukit Gasing,3,Rajiv Rishyakaran,19937,PH,28227
